log_name,NSP,F1 Score,Accuracy,Precision,Recall
0001014,0.5058755874633789,0.9880478087649401,0.988,0.9841269841269841,0.992
0201101,0.5289437770843506,0.9960159362549801,0.996,0.9920634920634921,1.0
0101004,0.5865945219993591,1.0,1.0,1.0,1.0
0200012,0.5914148092269897,0.9754098360655737,0.976,1.0,0.952
0210013,0.5594272017478943,0.9498069498069498,0.948,0.917910447761194,0.984
0010113,0.483883261680603,0.9433962264150945,0.94,0.8928571428571429,1.0
0001011,0.509888231754303,1.0,1.0,1.0,1.0
0000000,0.5365455150604248,0.9842519685039369,0.984,0.9689922480620154,1.0
1210111,0.5742027759552002,0.9296875,0.928,0.9083969465648855,0.952
1101114,0.6099916100502014,0.959016393442623,0.96,0.9831932773109243,0.936
1000001,0.5690644979476929,0.9959839357429718,0.996,1.0,0.992
0100013,0.5921422839164734,0.9920634920634921,0.992,0.984251968503937,1.0
0211102,0.5010607242584229,0.9881422924901185,0.988,0.9765625,1.0
1100011,0.6235689520835876,0.9879518072289156,0.988,0.9919354838709677,0.984
1110013,0.6131187081336975,0.9277566539923955,0.924,0.8840579710144928,0.976
1200013,0.5964052081108093,0.9878542510121457,0.988,1.0,0.976
1101111,0.5884760618209839,0.9583333333333334,0.96,1.0,0.92
0200100,0.5271283388137817,1.0,1.0,1.0,1.0
0100101,0.5627376437187195,0.9878542510121457,0.988,1.0,0.976
1100102,0.5869853496551514,0.9795918367346939,0.98,1.0,0.96
0111011,0.5946061611175537,0.9453124999999999,0.944,0.9236641221374046,0.968
1110002,0.6148025989532471,0.953125,0.952,0.9312977099236641,0.976
0000002,0.5809173583984375,1.0,1.0,1.0,1.0
1011112,0.5243290066719055,0.9501915708812262,0.948,0.9117647058823529,0.992
0010004,0.5401833653450012,0.9433962264150945,0.94,0.8928571428571429,1.0
0100011,0.60118567943573,1.0,1.0,1.0,1.0
1211104,0.5428714156150818,0.9372384937238494,0.94,0.9824561403508771,0.896
0200102,0.5420379042625427,1.0,1.0,1.0,1.0
0200013,0.5683764815330505,1.0,1.0,1.0,1.0
0110002,0.6041581034660339,0.9505703422053232,0.948,0.9057971014492754,1.0
0111001,0.5597686171531677,0.9689922480620156,0.968,0.9398496240601504,1.0
1101001,0.6218082308769226,0.9754098360655737,0.976,1.0,0.952
0100002,0.5799506306648254,1.0,1.0,1.0,1.0
1101010,0.5918391346931458,0.9795918367346939,0.98,1.0,0.96
1010000,0.5334135293960571,0.891304347826087,0.88,0.8145695364238411,0.984
0001100,0.49784913659095764,1.0,1.0,1.0,1.0
1211100,0.5152542591094971,0.9372384937238494,0.94,0.9824561403508771,0.896
0000100,0.49903714656829834,1.0,1.0,1.0,1.0
1200003,0.571153461933136,0.9919354838709677,0.992,1.0,0.984
0211111,0.5236850380897522,0.9649805447470818,0.964,0.9393939393939394,0.992
0111112,0.5732178688049316,0.9723320158102766,0.972,0.9609375,0.984
1010003,0.568297266960144,0.9132075471698112,0.908,0.8642857142857143,0.968
1000003,0.5765381455421448,0.9878542510121457,0.988,1.0,0.976
1000110,0.49086907505989075,0.9880478087649401,0.988,0.9841269841269841,0.992
1000000,0.5208861827850342,0.9920634920634921,0.992,0.984251968503937,1.0
1010100,0.5015546679496765,0.9644268774703557,0.964,0.953125,0.976
0211104,0.4551974833011627,0.9727626459143969,0.972,0.946969696969697,1.0
0111104,0.5314499735832214,0.9363295880149813,0.932,0.8802816901408451,1.0
1200111,0.5905007719993591,0.962962962962963,0.964,0.9915254237288136,0.936
